93.0000,21.5867
92.3818,21.5764
91.5000,21.9755
90.5273,22.5882
90.6636,23.2618
91.2364,23.3427
92.1091,23.1555
92.5727,22.7536
92.6091,22.1600
92.9182,22.3609
93.0000,22.8030
93.3250,23.3100
93.3750,24.1750
93.2500,23.7900
93.4250,22.2675
93.1250,21.7025
92.7500,21.1825
92.8750,21.2800
93.0500,21.3375
92.7250,21.2925
93.9250,21.1300
93.6250,20.2100
92.6750,19.4200
92.4750,18.4425
91.8000,17.9950
91.4500,17.2650
90.9750,16.5750
90.7000,15.8650
90.1250,15.7350
89.5000,15.2575
89.5500,14.8500
89.2000,14.5975
89.3500,14.3250
88.8750,14.0225
88.9750,13.5925
89.3000,13.4075
89.3500,13.2275
89.3250,13.1975
89.4500,13.1650
88.9250,13.1300
88.6000,13.0925
88.4500,12.9300
88.2750,13.0250
88.1750,13.2950
88.2250,13.4600
88.2750,13.6125
87.6500,14.1400
88.8750,14.5825
89.0750,14.7250
89.1750,14.7225
89.6250,15.1575
89.1250,14.6300
89.2750,14.4200
89.6500,14.5025
89.1250,14.6800
88.8250,14.6800
88.2500,14.8225
88.4000,14.9950
88.0750,15.2850
88.2750,15.5800
87.4500,15.1225
87.7500,14.7775
87.9500,15.2350
88.1250,15.1350
88.0000,14.2450
87.9000,14.2025
88.5750,13.9550
89.6250,13.6050
90.3750,13.4075
90.3000,13.6925
90.2250,13.5450
89.8500,13.2850
89.8000,13.0400
90.2750,12.9650
90.6250,13.3525
90.1500,13.7200
90.7250,13.8600
91.4000,14.1375
92.0500,14.4600
92.8250,14.3725
93.7500,14.0625
94.5250,14.2725
94.1500,14.7675
94.4750,15.6150
93.8750,16.9150
93.3250,17.9550
93.2500,17.8500
93.8000,16.9025
94.3250,15.2925
94.4250,13.9625
94.4000,13.5325
94.0000,14.0000
93.9250,14.0450
93.2750,14.2800
93.2000,16.0425
92.7000,18.0800
92.4500,17.6100
92.0500,15.2950
90.9500,13.9300
90.9250,13.6750
90.7750,14.2350
90.5250,14.6800
91.2000,14.7675
91.7250,14.7675
92.9250,15.2875
94.4250,15.7950
94.7500,15.8650
93.8500,15.8800
93.1500,15.9050
