32.8183,16.8513
34.1009,17.5099
34.0764,17.4973
33.5318,17.2177
33.9009,17.4072
31.0145,15.9251
30.5527,15.6880
28.1555,14.4571
27.4327,14.0860
28.2164,14.4884
30.1990,15.5064
31.6350,16.2438
32.2225,16.5454
28.1550,14.4569
28.0475,14.4017
25.1500,12.9139
25.1550,12.9164
29.9325,15.3696
33.1325,17.0127
34.0050,17.4607
31.5375,16.1937
28.9000,14.8394
26.2325,13.4697
27.7150,14.2309
28.2375,14.4992
26.2575,13.4825
22.6975,11.6546
22.4825,11.5442
21.5125,11.0461
19.8375,10.1860
20.9875,10.7765
20.0075,10.2733
21.4500,11.0140
16.3150,8.3773
15.8100,8.1180
22.4775,11.5416
19.1475,9.8317
18.1975,9.3439
18.2800,9.3863
16.4700,8.4569
17.0375,8.7483
15.2375,7.8241
18.0675,9.2772
16.6675,8.5583
13.6900,7.0295
13.6700,7.0192
14.0850,7.2323
15.2600,7.8356
14.4750,7.4325
15.3475,7.8805
17.1750,8.8189
15.9800,8.2053
14.4575,7.4236
14.4300,7.4094
17.5025,8.9871
18.9425,9.7265
17.1500,8.8061
18.8775,9.6931
22.1625,11.3799
20.7200,10.6392
20.5650,10.5596
20.7125,10.6353
19.9000,10.2181
16.9050,8.6803
16.7725,8.6122
17.3425,8.9049
16.6250,8.5365
17.0675,8.7637
16.9000,8.6777
14.7400,7.5686
14.8150,7.6071
14.2150,7.2990
12.6450,6.4929
10.5750,5.4300
9.8550,5.0603
10.8175,5.5545
11.8200,6.0693
10.1150,5.1938
8.8650,4.5519
7.0750,3.6328
7.1775,3.6855
8.7125,4.4736
7.8025,4.0064
8.8675,4.5532
7.8050,4.0077
8.5600,4.3953
7.5425,3.8729
6.8675,3.5263
5.8325,2.9948
5.9225,3.0410
6.6075,3.3928
6.6200,3.3992
7.5050,3.8536
8.2225,4.2220
9.4325,4.8433
9.1150,4.6803
9.2050,4.7265
8.8750,4.5571
8.5100,4.3697
9.6400,4.9499
11.4900,5.8998
10.9925,5.6444
11.1250,5.7124
12.5150,6.4261
12.0050,6.1643
14.9325,7.6675
15.4550,7.9357
15.3975,7.9062
16.4025,8.4223
16.4500,8.4466
16.4525,8.4479
16.5550,8.5006
15.1000,7.7535
17.6850,9.0808
16.2675,8.3529
17.0650,8.7624
15.8100,8.1180
17.6050,9.0397
17.2975,8.8818
18.6375,9.5699
17.2200,8.8420
13.8025,7.0872
17.1950,8.8292
16.8100,8.6315
20.6900,10.6238
21.3650,10.9704
20.3100,10.4287
20.2500,10.3978
16.7575,8.6045
23.4175,12.0243
19.7125,10.1219
17.6250,9.0500
22.8275,11.7213
20.7250,10.6417
19.6800,10.1052
19.9825,10.2605
20.7925,10.6764
21.1725,10.8715
21.2200,10.8959
22.2975,11.4492
23.3275,11.9781
21.8500,11.2194
22.6425,11.6263
22.6550,11.6328
24.9575,12.8150
27.3400,14.0384
25.3450,13.0140
