1.2000,16.8513
1.2364,17.5099
1.3273,17.4973
1.3455,17.2177
1.4909,17.4072
1.4818,15.9251
1.4182,15.6880
1.4546,14.4571
1.4364,14.0860
1.4546,14.4884
1.4500,15.5064
1.4750,16.2438
1.3500,16.5454
1.5000,14.4569
1.4250,14.4017
1.3250,12.9139
1.5500,12.9164
1.5750,15.3696
1.5000,17.0127
1.5750,17.4607
1.4250,16.1937
1.3750,14.8394
1.4750,13.4697
1.4000,14.2309
1.5250,14.4992
1.4500,13.4825
1.5250,11.6546
1.3750,11.5442
1.4250,11.0461
1.5000,10.1860
1.5750,10.7765
1.4500,10.2733
1.3500,11.0140
1.3750,8.3773
1.3000,8.1180
1.4250,11.5416
1.2500,9.8317
1.3000,9.3439
1.2500,9.3863
1.3250,8.4569
1.2000,8.7483
1.2500,7.8241
1.3000,9.2772
1.2750,8.5583
1.3000,7.0295
1.5750,7.0192
1.7750,7.2323
1.5500,7.8356
1.5000,7.4325
1.4250,7.8805
1.4500,8.8189
1.5250,8.2053
1.5000,7.4236
1.6250,7.4094
1.8750,8.9871
1.9000,9.7265
2.3000,8.8061
2.7250,9.6931
3.5500,11.3799
3.4500,10.6392
4.3500,10.5596
5.1000,10.6353
5.7250,10.2181
4.7250,8.6803
5.3500,8.6122
5.7750,8.9049
5.6500,8.5365
3.9000,8.7637
2.9500,8.6777
2.9750,7.5686
2.8500,7.6071
2.6000,7.2990
2.3750,6.4929
2.3500,5.4300
2.2250,5.0603
2.3000,5.5545
2.3750,6.0693
2.0500,5.1938
1.9000,4.5519
1.6750,3.6328
1.4250,3.6855
1.3250,4.4736
1.3000,4.0064
1.3000,4.5532
1.2500,4.0077
1.3000,4.3953
1.2250,3.8729
1.2250,3.5263
1.2250,2.9948
1.1500,3.0410
1.0250,3.3928
1.1000,3.3992
1.1000,3.8536
1.0250,4.2220
0.9750,4.8433
1.1750,4.6803
1.1000,4.7265
1.1250,4.5571
1.0500,4.3697
1.1500,4.9499
1.1000,5.8998
1.2250,5.6444
1.0250,5.7124
1.1000,6.4261
0.8750,6.1643
1.0000,7.6675
1.0500,7.9357
0.9250,7.9062
0.9000,8.4223
1.0500,8.4466
1.1000,8.4479
1.0750,8.5006
1.0750,7.7535
1.1000,9.0808
1.1000,8.3529
0.9500,8.7624
1.1500,8.1180
1.1000,9.0397
1.2500,8.8818
1.1000,9.5699
0.9500,8.8420
1.1000,7.0872
1.1000,8.8292
1.1000,8.6315
1.0250,10.6238
1.0250,10.9704
0.9500,10.4287
0.9750,10.3978
1.0000,8.6045
0.9750,12.0243
0.9750,10.1219
0.8000,9.0500
0.8000,11.7213
0.7750,10.6417
1.0000,10.1052
0.9250,10.2605
0.8000,10.6764
0.8000,10.8715
0.8000,10.8959
0.8000,11.4492
0.8000,11.9781
0.7250,11.2194
0.7750,11.6263
