20.4033,23.6867
20.3473,24.0364
20.6155,25.2109
21.2736,25.6545
21.9173,26.5036
21.9255,26.3509
21.5491,26.6909
21.1027,26.5618
20.5400,24.9864
20.6518,25.7727
20.9710,26.7450
21.4100,26.7650
22.2400,27.3775
21.9500,27.1100
20.4950,25.6250
19.9700,25.3350
19.6225,23.9250
19.6450,24.7550
19.7150,25.9650
19.8325,25.5025
19.6700,24.6725
18.8025,23.7050
18.0675,22.2950
17.2600,21.0075
16.8150,20.2950
16.0950,19.7000
15.4650,19.0575
14.9550,17.1300
14.7275,17.5425
14.1800,17.2275
13.7850,16.3650
13.6350,16.2625
13.3400,16.0250
13.1000,15.4250
12.6700,15.4375
12.4300,15.2650
12.3575,14.8100
12.4050,14.3750
12.4325,14.2525
12.2150,15.3275
12.1000,16.0500
12.0025,15.0325
12.1875,14.3775
12.4400,14.6850
12.4850,15.6425
12.6600,15.5450
13.0475,16.6500
13.4100,17.3450
13.6525,17.4800
13.7275,16.4400
14.1275,16.6500
13.6275,16.5050
13.3275,17.0000
13.3625,17.5700
13.5075,17.7150
13.4525,16.9075
13.6125,16.7050
13.7500,16.8825
14.0075,17.4200
14.1200,19.5175
13.6900,19.1475
13.4600,17.4000
13.6650,18.5200
13.5125,18.2050
12.8575,16.7525
12.7500,17.2850
12.5750,17.2675
12.3975,16.3700
12.3575,14.9425
12.6200,15.0825
12.4850,15.3150
12.1275,15.9650
11.8175,16.1000
11.8600,14.9275
12.2550,14.9100
12.5250,15.7850
12.6050,17.0275
12.8750,16.8625
13.1500,16.7625
13.0450,17.0600
12.9100,16.0225
13.1450,15.8000
13.5300,16.8775
14.1700,18.4625
15.3950,19.2600
16.5075,19.7550
16.3575,20.2000
15.5075,19.1850
13.9475,17.5200
12.6950,16.2700
12.3525,15.8000
12.6525,17.4500
12.6975,16.5325
13.0025,16.2375
14.7675,17.8250
16.8725,19.8350
16.3250,19.6525
14.1125,17.1150
12.7850,16.5300
12.6500,15.3125
13.1525,15.6625
13.5550,16.7350
13.5500,17.1825
13.5650,17.1200
13.9575,18.0775
14.4775,18.0850
14.6250,18.7175
14.5500,19.7925
14.5025,18.6475
14.2050,18.1075
13.6025,17.4275
13.2550,17.1975
13.1650,17.1300
13.2175,17.3550
13.7625,18.0275
13.9650,18.2850
14.0975,17.1725
